LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x,dem
2,0.3312,0.0431,0.038400000000000004,0.0659,0.14974001,2.8349757e-07,8.700691e-06,0.34700000000000003,0.3917,0.1837,0.0978,0.038200000000000005,0.1057,0.2705,0.3239,-0.47195512820512825,-0.20917431192660552,-0.0026109660574412373,0.7697034464333423,0.602934398525119,0.7697034464333423,-0.6680936791740115,0.582701062215478,0.8909512761020882,0.5323897659227,3.1333964049195835,0.42069892473118287,-0.2864633909496989,0.2864633909496989,-0.44799216454456414,-0.5447500000000001,-0.07178706,-2393825.0,3859415.0,17.598694
2,0.4058,0.0616,0.047900000000000005,0.0946,0.10647468,1.9401908e-07,5.859225e-06,0.42460000000000003,0.3899,0.2399,0.13040000000000002,0.0626,0.1495,0.336,0.38880000000000003,-0.43437967115097154,-0.2112676056338028,0.13303167420814477,0.7364142062473257,0.6728806976662076,0.7364142062473257,-0.6219024780175859,0.5063424947145878,0.7775974025974026,0.543559816590246,2.71438127090301,0.4163903363334912,-0.2569304630633421,0.2569304630633421,-0.40529657735790614,-0.6515499999999999,-0.08089737000000002,-2394065.0,3859535.0,17.355387
2,0.35960000000000003,0.0661,0.0492,0.0901,0.07703758,2.2476316e-07,4.3879686e-06,0.3824,0.41050000000000003,0.2511,0.1394,0.0575,0.1507,0.30610000000000004,0.35350000000000004,-0.47186400937866346,-0.15364916773367474,0.07778819119025306,0.6894526661968523,0.6004181084198386,0.6894526661968523,-0.5992884144985545,0.5460599334073252,0.7443267776096822,0.5551573078454799,2.3861977438619775,0.39022140221402213,-0.1776649746192894,0.1776649746192894,-0.3309457919583266,-0.6067499999999999,-0.08441834999999996,-2394135.0,3859595.0,15.572234
2,0.3652,0.08710000000000001,0.0649,0.097,0.13881956,4.425615e-07,6.327255e-06,0.4207,0.43610000000000004,0.2301,0.13490000000000002,0.0379,0.1312,0.33080000000000004,0.3914,-0.40690920207887493,-0.053775122216186806,-0.2626459143968871,0.6148573955339376,0.5894864565861319,0.6148573955339376,-0.5802682821289484,0.6690721649484536,0.7451205510907003,0.5862668405041287,2.783536585365854,0.2020155748969308,-0.22694439778263062,0.22694439778263062,-0.3191228339211777,-0.5518250000000001,-0.07679164999999996,-2394135.0,3859675.0,16.34172
2,0.3412,0.0545,0.041,0.0674,0.09925678,3.1327903e-07,7.639152e-06,0.3378,0.29100000000000004,0.21030000000000001,0.1262,0.0419,0.1199,0.26630000000000004,0.31520000000000004,-0.5145840835433922,-0.10582444626743233,0.010856453558504198,0.7245387920141522,0.586830307929742,0.7245387920141522,-0.6700930004894762,0.6083086053412463,0.7522935779816514,0.6000951022349025,2.8457047539616345,0.37500000000000006,-0.23735267452402536,0.23735267452402536,-0.3579676674364896,-0.5862,-0.08658856000000001,-2394725.0,3860465.0,14.709115
2,0.2386,0.0625,0.0409,0.0627,0.08864575,7.401466e-07,7.68914e-06,0.2615,0.2974,0.2013,0.1326,0.0388,0.11170000000000001,0.2082,0.23420000000000002,-0.525,-0.0015974440894569147,-0.026348808030112896,0.5848555297243441,0.40861613804185637,0.5848555297243441,-0.5838035180882841,0.6523125996810206,0.6544,0.6587183308494784,2.136078782452999,0.28243398392652125,-0.08479199818140486,0.08479199818140486,-0.17783396544458496,-0.42905000000000004,-0.07905256000000001,-2394755.0,3860485.0,15.502177
2,0.18660000000000002,0.0752,0.05,0.0665,0.10262366,8.3702207e-07,9.886967e-06,0.2034,0.2427,0.18760000000000002,0.1366,0.0487,0.1047,0.1607,0.184,-0.47658402203856753,0.06139731827805222,-0.013171225937183409,0.42551566080977843,0.30986696230598676,0.42551566080977843,-0.4745160015804031,0.7518796992481203,0.6648936170212766,0.7281449893390192,1.7822349570200575,0.16397998888271262,0.002672367717797971,-0.002672367717797971,-0.055307760927743185,-0.3109,-0.06685697999999998,-2394655.0,3860415.0,14.00503
2,0.3885,0.0466,0.04,0.0707,0.08139582,2.1883845e-07,4.360385e-06,0.4036,0.3498,0.2154,0.1203,0.0422,0.1211,0.322,0.3804,-0.5057672142607479,-0.2054560954816709,0.02676399026763991,0.7857963686508848,0.6758643374022367,0.7857963686508848,-0.6920731707317074,0.5657708628005658,0.8583690987124464,0.5584958217270195,3.208092485549133,0.44424567680381627,-0.2866368604073522,0.2866368604073522,-0.43936849177023857,-0.6590250000000001,-0.09162272999999999,-2394785.0,3860455.0,15.426436
1,0.38270000000000004,0.0274,0.0251,0.0488,0.07145054,1.5838145e-07,4.135641e-06,0.42500000000000004,0.42450000000000004,0.17300000000000001,0.0818,0.026500000000000003,0.0942,0.32330000000000003,0.401,-0.5599639314697926,-0.2808398950131234,0.02713178294573647,0.8663740551085102,0.6839239062442508,0.8663740551085102,-0.7738122827346465,0.5143442622950819,0.916058394160584,0.47283236994219646,4.062632696390659,0.5493421052631579,-0.37736188590966346,0.37736188590966346,-0.5775628626692458,-0.6660000000000001,-0.08445999999999998,-2395055.0,3860335.0,20.676485
2,0.29460000000000003,0.056400000000000006,0.0373,0.0678,0.073626816,2.0911395e-07,4.816398e-06,0.3301,0.3181,0.2141,0.1313,0.030500000000000003,0.11850000000000001,0.255,0.2993,-0.5189783611209648,-0.09178743961352652,-0.10029498525073742,0.6786324786324787,0.5025678921115833,0.6786324786324787,-0.6258278145695364,0.5501474926253688,0.6613475177304964,0.6132648295189164,2.4860759493670885,0.35506003430531735,-0.15824651071358367,0.15824651071358367,-0.2775211701308699,-0.523425,-0.08900516,-2395845.0,3861725.0,15.679259
4,0.3693,0.13040000000000002,0.1683,0.2305,0.11477612,5.4701565e-07,5.5427236e-06,0.3907,0.3725,0.2661,0.1658,0.0362,0.1695,0.2993,0.34490000000000004,-0.07168747482883607,-0.2773621501801053,-0.6459657701711491,0.4780868521112667,0.8913935578166282,0.4780868521112667,-0.23141047015671892,0.7301518438177874,1.290644171779141,0.6230740323186772,2.1787610619469024,0.130376792264088,-0.16241737488196414,0.16241737488196414,-0.28951786999280404,-0.16709999999999992,-0.02429070999999998,-2395815.0,3861625.0,16.061531
4,0.2474,0.1273,0.094,0.11810000000000001,0.082142,1.7592012e-07,5.4507814e-06,0.2778,0.2942,0.2665,0.21000000000000002,0.0765,0.1739,0.2368,0.2624,-0.3858554342173687,0.03748981255093719,-0.1026392961876833,0.3205230851347745,0.3760526718726076,0.3205230851347745,-0.3537619699042407,0.7959356477561388,0.7384131971720346,0.7879924953095685,1.422656699252444,0.1547144754316069,0.03716676396186029,-0.03716676396186029,-0.006040960660085446,-0.32910000000000006,-0.06993717000000003,-2395435.0,3861315.0,12.568884
4,0.3322,0.0743,0.0704,0.0961,0.09062402,3.1066537e-07,5.2252917e-06,0.36910000000000004,0.3547,0.2399,0.1332,0.034300000000000004,0.1336,0.2908,0.3362,-0.4279761904761904,-0.1279342723004695,-0.3447946513849092,0.6344403444034441,0.6049599999999999,0.6344403444034441,-0.551249124445482,0.7325702393340271,0.9475100942126514,0.555231346394331,2.4865269461077846,0.28523328523328517,-0.16133543086872923,0.16133543086872923,-0.3197836420258973,-0.5142,-0.07790138000000002,-2397045.0,3862795.0,23.955996
4,0.3246,0.06760000000000001,0.0692,0.0931,0.094121024,2.677977e-07,5.4729153e-06,0.3785,0.3516,0.2401,0.1328,0.033600000000000005,0.1332,0.29960000000000003,0.3463,-0.44117647058823534,-0.15868077162414432,-0.3463035019455252,0.6552779194288628,0.6141842800528401,0.6552779194288628,-0.5542255207086425,0.7432867883995703,1.0236686390532543,0.5531028738025823,2.4369369369369367,0.32669322709163345,-0.14963697538516024,0.14963697538516024,-0.32547963648603156,-0.5119,-0.08055775999999996,-2397055.0,3862795.0,23.955996
2,0.3186,0.0661,0.0485,0.0805,0.117592566,2.802491e-07,7.400425e-06,0.337,0.3381,0.2379,0.15990000000000001,0.0599,0.1436,0.2715,0.3133,-0.49434673366834164,-0.09822646657571621,0.10516605166051661,0.6563556017676112,0.5404565466720929,0.6563556017676112,-0.5965923327486845,0.6024844720496895,0.7337367624810892,0.6721311475409837,2.2186629526462394,0.36957558416785885,-0.14501347708894877,0.14501347708894877,-0.2379025459450345,-0.545025,-0.09207458,-2396985.0,3862765.0,24.49894
4,0.26280000000000003,0.1787,0.07300000000000001,0.0918,0.07283365,1.6725063e-07,3.466992e-06,0.28040000000000004,0.31970000000000004,0.40690000000000004,0.3609,0.065,0.20550000000000002,0.2642,0.27840000000000004,-0.6318427912572689,0.321256931608133,-0.05797101449275367,0.19048697621744062,0.2675804195804196,0.19048697621744062,-0.4822335025380711,0.7952069716775599,0.4085058757694461,0.886950110592283,1.2788321167883212,0.06975533576262369,0.2151709720770494,-0.2151709720770494,0.23280785926433623,-0.6118250000000001,-0.18783472,-2396815.0,3862635.0,21.32876
2,0.40490000000000004,0.0665,0.048,0.0883,0.057215136,1.9145011e-07,3.4841112e-06,0.3765,0.3501,0.2359,0.1393,0.0719,0.1247,0.2808,0.3312,-0.45527452190006173,-0.14082687338501293,0.19933277731442872,0.7178616885871871,0.6549968834406815,0.7178616885871871,-0.6419302514193026,0.5436013590033975,0.7218045112781954,0.5905044510385757,3.2469927826784284,0.3043933054393305,-0.2637328339575531,0.2637328339575531,-0.3751328374070138,-0.6576250000000001,-0.09786717,-2396775.0,3862575.0,21.541677
4,0.3805,0.11710000000000001,0.09860000000000001,0.13470000000000001,0.120105855,3.1681657e-07,5.5752143e-06,0.35200000000000004,0.3531,0.2695,0.1855,0.0877,0.17550000000000002,0.2926,0.33230000000000004,-0.3334982681840673,-0.06989674344718032,-0.058507783145464336,0.5293408360128616,0.6208320928847871,0.5293408360128616,-0.47709627329192544,0.7319970304380103,0.8420153714773697,0.6883116883116882,2.168091168091168,0.19958988380041012,-0.17076923076923076,0.17076923076923076,-0.22578994499168484,-0.49327499999999996,-0.06707336999999994,-2396525.0,3862265.0,23.745771
4,0.3607,0.0555,0.0451,0.08080000000000001,0.11565118,3.53688e-07,6.1535025e-06,0.3911,0.37060000000000004,0.23440000000000003,0.1255,0.0395,0.131,0.30710000000000004,0.3557,-0.4873096446700508,-0.18561995597945716,-0.06619385342789598,0.7333012974531475,0.6243314028551403,0.7333012974531475,-0.6339750849377124,0.5581683168316831,0.8126126126126126,0.5354095563139931,2.7534351145038167,0.4048257372654156,-0.21223323811124178,0.21223323811124178,-0.3830947511929108,-0.6141750000000001,-0.08901078,-2397055.0,3862785.0,23.955996
4,0.3376,0.051000000000000004,0.0378,0.069,0.17210776,2.046585e-07,9.973956e-06,0.35150000000000003,0.3776,0.20850000000000002,0.11170000000000001,0.0424,0.1107,0.27590000000000003,0.3206,-0.5027027027027027,-0.15,0.057356608478802994,0.7375193000514668,0.5830453643114477,0.7375193000514668,-0.660600098376783,0.5478260869565217,0.7411764705882352,0.5357314148681055,3.049683830171635,0.3692022263450835,-0.23640358908624792,0.23640358908624792,-0.39527968779037354,-0.580925,-0.0839188,-2397025.0,3862765.0,23.544779
4,0.3698,0.0477,0.0385,0.0718,0.108432494,1.6776323e-07,5.2983996e-06,0.3904,0.3764,0.221,0.1154,0.0412,0.1183,0.3074,0.3572,-0.5095628415300546,-0.20167364016736405,0.03387703889585949,0.7714970059880238,0.6412872554397514,0.7714970059880238,-0.6748188405797102,0.5362116991643454,0.8071278825995807,0.5221719457013575,3.1259509721048184,0.4253012048192771,-0.25186188219363576,0.25186188219363576,-0.4291214560728036,-0.63935,-0.09092589000000001,-2397035.0,3862765.0,23.544779
4,0.3269,0.08320000000000001,0.0555,0.0897,0.051094905,8.8018176e-08,3.03643e-06,0.333,0.3393,0.258,0.193,0.056900000000000006,0.1673,0.279,0.31670000000000004,-0.4840379637618637,-0.03759398496240597,0.012455516014234924,0.5942453060229212,0.5206582260524169,0.5942453060229212,-0.5693710993759001,0.6187290969899666,0.6670673076923076,0.748062015503876,1.9539748953974896,0.33572854291417165,-0.11779791417336301,0.11779791417336301,-0.16125113877922867,-0.54935,-0.09674321999999999,-2396975.0,3862745.0,24.49894
2,0.3791,0.0398,0.029900000000000003,0.06420000000000001,0.13443573,3.4980474e-07,7.3149904e-06,0.4123,0.4078,0.19890000000000002,0.1056,0.0284,0.1155,0.3209,0.3803,-0.5119726339794756,-0.23461538461538464,-0.025728987993138958,0.8099785151587491,0.6514906899149715,0.8099785151587491,-0.710354161967065,0.4657320872274143,0.7512562814070353,0.5309200603318249,3.282251082251082,0.48744365743721835,-0.31176470588235283,0.31176470588235283,-0.4754689754689754,-0.6502000000000001,-0.08642750999999997,-2397575.0,3863475.0,24.949274
2,0.28340000000000004,0.050100000000000006,0.0341,0.060700000000000004,0.18444958,6.553411e-07,1.2141524e-05,0.3165,0.304,0.18810000000000002,0.108,0.0308,0.1017,0.26030000000000003,0.2929,-0.5120578778135049,-0.09566787003610105,-0.050847457627118606,0.6995502248875562,0.49568981742894785,0.6995502248875562,-0.6471955826794537,0.5617792421746293,0.6806387225548901,0.5741626794258372,2.7866273352999023,0.33992094861660077,-0.20212089077412518,0.20212089077412518,-0.3351555929352397,-0.49440000000000006,-0.07508701999999998,-2397635.0,3863585.0,24.928389
4,0.3423,0.09190000000000001,0.0675,0.1003,0.105413795,1.679182e-07,5.6930203e-06,0.3744,0.37920000000000004,0.2277,0.1447,0.038700000000000005,0.1343,0.2979,0.3498,-0.3884146341463415,-0.04370447450572316,-0.27118644067796605,0.5766927683095346,0.5505423618869149,0.5766927683095346,-0.5467690917306823,0.6729810568295115,0.73449401523395,0.6354852876592006,2.548771407297096,0.18744473916887705,-0.20105263157894732,0.20105263157894732,-0.26794554455445546,-0.5005750000000001,-0.07311509999999993,-2399075.0,3867615.0,22.701227
1,0.4117,0.0332,0.029500000000000002,0.0534,0.0880083,3.8669705e-07,5.368888e-06,0.4254,0.3866,0.15710000000000002,0.07390000000000001,0.0241,0.0931,0.3104,0.3922,-0.49263657957244655,-0.23325635103926098,-0.10074626865671646,0.8507529781973477,0.7167632137588601,0.8507529781973477,-0.7703719630187057,0.552434456928839,0.8885542168674699,0.4704010184595799,4.422126745435016,0.47426761678543156,-0.44760900140646975,0.44760900140646975,-0.6093379536749955,-0.6717249999999999,-0.07481359000000001,-2398825.0,3867735.0,28.224283
1,0.435,0.0334,0.0285,0.053700000000000005,0.15051602,3.9377213e-07,8.526582e-06,0.4252,0.4097,0.18460000000000001,0.093,0.026500000000000003,0.09960000000000001,0.3176,0.3942,-0.5493075954678976,-0.23306544202066592,-0.03636363636363633,0.8573868488471392,0.7414623852565679,0.8573868488471392,-0.780233271945979,0.5307262569832402,0.8532934131736527,0.5037919826652221,4.3674698795180715,0.49774436090225566,-0.4041316978695932,0.4041316978695932,-0.5714527886082386,-0.7434000000000001,-0.09394710000000002,-2398795.0,3867655.0,26.785622
4,0.3966,0.2737,0.3408,0.278,0.09721654,1.8939078e-07,3.2132446e-06,0.4239,0.3562,0.35660000000000003,0.2916,0.11520000000000001,0.2836,0.3383,0.40340000000000004,-0.12385754806177118,-0.0077940909914809234,-0.4947368421052631,0.18335073847530958,1.4867439933719977,0.18335073847530958,-0.1758078861547583,1.2258992805755393,1.2451589331384727,0.8177229388670779,1.3984485190409026,0.017764220348106978,-0.05310674455655865,0.05310674455655865,-0.13211023259384355,-0.02110000000000012,0.013320779999999956,-2398815.0,3865715.0,27.282833
4,0.4228,0.3443,0.31220000000000003,0.3407,0.17108037,2.839744e-07,5.9321865e-06,0.3801,0.34590000000000004,0.3247,0.26680000000000004,0.08660000000000001,0.27890000000000004,0.34400000000000003,0.3602,0.024045686804929387,0.005255474452554733,-0.5656970912738215,0.1023334636944336,0.6213059018394212,0.1023334636944336,-0.10753110674525213,0.9163486938655709,0.9067673540516992,0.8216815522020328,1.5159555396199353,-0.10494223363286258,-0.13123745819397994,0.13123745819397994,-0.09204368174726997,0.10939999999999994,0.07595491000000003,-2398575.0,3865185.0,24.606768
4,0.3276,0.1371,0.09340000000000001,0.1287,0.0973224,2.1921991e-07,5.6108215e-06,0.32330000000000003,0.35650000000000004,0.26890000000000003,0.1991,0.0558,0.1668,0.2632,0.30310000000000004,-0.35261569416498995,0.0316027088036117,-0.25201072386058987,0.40994189799870884,0.4703731806580672,0.40994189799870884,-0.43589743589743585,0.7257187257187258,0.6812545587162656,0.7404239494235775,1.9640287769784173,0.09772951628825273,-0.09840737636211228,0.09840737636211228,-0.11199154780771267,-0.429825,-0.07316096000000002,-2398355.0,3864665.0,25.173447
2,0.2156,0.0637,0.0378,0.058,0.113350436,8.333981e-07,8.542292e-06,0.2508,0.3069,0.19640000000000002,0.13720000000000002,0.031900000000000005,0.10490000000000001,0.19690000000000002,0.22890000000000002,-0.5440251572327045,0.046836483155299945,-0.08464849354375889,0.543859649122807,0.3616373735068097,0.543859649122807,-0.5760233918128655,0.6517241379310345,0.5934065934065933,0.6985743380855397,2.0552907530981885,0.24436536180308419,-0.046601941747572796,0.046601941747572796,-0.11556240369799689,-0.4009000000000001,-0.08326801000000003,-2397835.0,3863965.0,24.28975
4,0.3395,0.1044,0.07390000000000001,0.1086,0.09963984,1.6636848e-07,5.6731496e-06,0.3669,0.3859,0.26430000000000003,0.1651,0.0475,0.1612,0.2995,0.33740000000000003,-0.4175382139983911,-0.019718309859154907,-0.21746293245469525,0.5296237891416986,0.5272907590408388,0.5296237891416986,-0.5152867663467976,0.6804788213627994,0.7078544061302682,0.6246689368142262,2.1060794044665014,0.213855421686747,-0.12454455117588602,0.12454455117588602,-0.21071899253184947,-0.5190250000000002,-0.07609400999999998,-2396265.0,3862665.0,19.428873
4,0.31980000000000003,0.0918,0.0698,0.1,0.10059011,1.7704666e-07,5.2889914e-06,0.36860000000000004,0.38680000000000003,0.2645,0.1655,0.049,0.1612,0.3012,0.3395,-0.4513031550068587,-0.04275286757038581,-0.17508417508417506,0.5539358600583091,0.5253507534704179,0.5539358600583091,-0.523582658408766,0.698,0.7603485838779956,0.6257088846880907,1.9838709677419355,0.27430830039525694,-0.09464316275885677,0.09464316275885677,-0.20451383521409805,-0.515275,-0.08155340999999999,-2396275.0,3862675.0,19.428873
4,0.2795,0.1507,0.10650000000000001,0.12890000000000001,0.10022506,1.8183589e-07,6.153394e-06,0.2914,0.34840000000000004,0.2907,0.24430000000000002,0.0839,0.19,0.25830000000000003,0.2785,-0.38560533841754047,0.07796852646638049,-0.11869747899159667,0.29939562993956303,0.3957182569767863,0.29939562993956303,-0.36875612144955927,0.8262218774243599,0.7067020570670206,0.8403852769177846,1.4710526315789474,0.1153507484590549,0.019642230796211833,-0.019642230796211833,0.011523687580025617,-0.365475,-0.07959085000000002,-2396385.0,3862485.0,21.241062
2,0.3804,0.0492,0.0385,0.0719,0.13137475,4.7026575e-07,7.624921e-06,0.3785,0.36100000000000004,0.2142,0.1254,0.0367,0.1212,0.31220000000000003,0.3558,-0.49737853897238715,-0.18744838976052852,-0.023936170212765905,0.770949720670391,0.6502505678335798,0.770949720670391,-0.6820694229493698,0.5354659248956884,0.782520325203252,0.5854341736694678,3.1386138613861387,0.4225352112676057,-0.27951564076690216,0.27951564076690216,-0.411625947767481,-0.6423,-0.09057453,-2395815.0,3862955.0,14.115704
2,0.4968,0.0302,0.033,0.0704,0.098755926,7.28935e-08,4.2212664e-06,0.5272,0.48200000000000004,0.2398,0.11900000000000001,0.032600000000000004,0.11370000000000001,0.4063,0.4918,-0.5460992907801417,-0.39960238568588463,-0.006097560975609719,0.8853889943074004,0.8471163928696259,0.8853889943074004,-0.7517630465444287,0.46875,1.0927152317880795,0.4962468723936614,4.369393139841688,0.5802640722724114,-0.3489003529731197,0.3489003529731197,-0.5605301914580265,-0.86615,-0.12571705,-2395655.0,3863055.0,11.6467085
2,0.4445,0.0364,0.0367,0.0719,0.19739538,2.085477e-07,8.097443e-06,0.4808,0.5059,0.23070000000000002,0.1177,0.0403,0.1241,0.38520000000000004,0.4546,-0.524785194976867,-0.3277931671283472,0.046753246753246734,0.8486171761280932,0.7745829279717509,0.8486171761280932,-0.7215336948102247,0.5104311543810849,1.0082417582417582,0.5101863892501083,3.581788879935536,0.5464174454828661,-0.3166469194312796,0.3166469194312796,-0.5148748622697938,-0.7669249999999999,-0.10470244999999999,-2395605.0,3863095.0,11.031548
2,0.29150000000000004,0.0835,0.0577,0.0853,0.33798915,9.313285e-07,1.667975e-05,0.30760000000000004,0.3053,0.2348,0.1578,0.053500000000000006,0.1385,0.2485,0.28600000000000003,-0.4670415495157764,-0.010663507109004716,-0.03776978417266183,0.5546666666666666,0.474535760250046,0.5546666666666666,-0.54723991507431,0.6764361078546307,0.6910179640718562,0.6720613287904599,2.104693140794224,0.24774774774774774,-0.10773323199695996,0.10773323199695996,-0.18272650296359025,-0.47905,-0.08170469999999999,-2395325.0,3863465.0,9.161689
2,0.3627,0.0548,0.0422,0.07740000000000001,0.16959526,6.225884e-07,1.0285008e-05,0.38220000000000004,0.3618,0.2091,0.11720000000000001,0.0366,0.12760000000000002,0.3126,0.35860000000000003,-0.45968586387434546,-0.17095310136157343,-0.07106598984771574,0.7374850299401197,0.6196,0.7374850299401197,-0.6482617586912065,0.545219638242894,0.7700729927007299,0.5604973696795792,2.842476489028213,0.39912280701754393,-0.26862539349422876,0.26862539349422876,-0.40370948171260185,-0.5927000000000001,-0.07579534999999998,-2395275.0,3863315.0,9.118702
2,0.4307,0.0386,0.0316,0.06570000000000001,0.18751664,1.6556977e-07,8.636015e-06,0.4509,0.4171,0.2235,0.1158,0.028200000000000003,0.12290000000000001,0.3668,0.42160000000000003,-0.5456431535269709,-0.25982742090124644,-0.056856187290969896,0.8354996803750265,0.7283729741107137,0.8354996803750265,-0.7352941176470588,0.4809741248097412,0.8186528497409327,0.5181208053691275,3.5044751830756713,0.5219814241486069,-0.3167227147661266,0.3167227147661266,-0.4992703097129886,-0.7565,-0.10115566,-2395115.0,3863365.0,8.203734
2,0.4253,0.061900000000000004,0.048600000000000004,0.09050000000000001,0.08867612,1.9977688e-07,4.3260275e-06,0.4496,0.4586,0.21350000000000002,0.1068,0.0378,0.1506,0.36100000000000004,0.4183,-0.4046052631578947,-0.1876640419947507,-0.12500000000000003,0.7458949096880131,0.6991691104594331,0.7458949096880131,-0.6490887941062427,0.5370165745856353,0.7851373182552505,0.5002341920374707,2.8240371845949532,0.4174117647058823,-0.3315591734502191,0.3315591734502191,-0.47494553376906307,-0.65665,-0.060538379999999996,-2394435.0,3863885.0,9.446769
5,0.3018,0.1495,0.09230000000000001,0.13440000000000002,0.13208698,2.8052628e-07,8.47934e-06,0.3141,0.2858,0.2964,0.20720000000000002,0.049,0.1849,0.2523,0.2762,-0.3760445682451253,0.05318774216273326,-0.3064401981599434,0.3374695324617771,0.401579768344894,0.3374695324617771,-0.3837689133425034,0.6867559523809523,0.6173913043478262,0.699055330634278,1.6322336398053001,0.1058612440191388,-0.009027081243731219,0.009027081243731219,-0.049813532232285546,-0.41720000000000007,-0.07262860999999998,-2394625.0,3863725.0,12.617545
5,0.2692,0.1193,0.0679,0.10010000000000001,0.116676904,5.9906245e-07,7.038564e-06,0.278,0.30870000000000003,0.24000000000000002,0.1701,0.0438,0.1598,0.2351,0.263,-0.4113496030579242,0.08751139471285321,-0.215756490599821,0.38584298584298576,0.37519905132983233,0.38584298584298576,-0.45789331167072833,0.6783216783216783,0.5691533948030176,0.70875,1.6846057571964956,0.1451092798280186,-0.057344854673998386,0.057344854673998386,-0.0761372705506784,-0.40312499999999996,-0.05947406000000002,-2394635.0,3863655.0,11.897547
2,0.3672,0.0557,0.042,0.082,0.12009792,1.7608106e-07,6.3828043e-06,0.38220000000000004,0.43110000000000004,0.2177,0.1126,0.0342,0.13140000000000002,0.3029,0.3501,-0.452786119452786,-0.1909949164851126,-0.10236220472440946,0.7365807519508157,0.6219705712637046,0.7365807519508157,-0.6349065004452359,0.5121951219512195,0.7540394973070018,0.5172255397335783,2.794520547945205,0.40459647247461256,-0.25559924773465553,0.25559924773465553,-0.41714285714285715,-0.6022,-0.07502158,-2394605.0,3863595.0,13.660856
2,0.435,0.0448,0.037000000000000005,0.078,0.17107695,2.4786888e-07,8.85379e-06,0.4485,0.4409,0.1967,0.09340000000000001,0.0373,0.1312,0.35550000000000004,0.41750000000000004,-0.4321077539133601,-0.2703583061889251,0.004037685060565205,0.8132555231346394,0.7310523732735049,0.8132555231346394,-0.6959064327485379,0.47435897435897445,0.8258928571428573,0.47483477376715816,3.3155487804878048,0.4909090909090909,-0.37723602976096243,0.37723602976096243,-0.5470337594231399,-0.6922000000000001,-0.06822042,-2394435.0,3863485.0,8.873608
1,0.3738,0.052000000000000005,0.0403,0.0738,0.11621404,1.7916261e-07,6.4263922e-06,0.401,0.4106,0.201,0.10890000000000001,0.0391,0.1232,0.3129,0.37120000000000003,-0.46288209606986896,-0.17329093799682033,-0.01511335012594458,0.755753875058713,0.6378519027140328,0.755753875058713,-0.6702412868632709,0.5460704607046071,0.775,0.5417910447761194,3.034090909090909,0.40639269406392686,-0.3006263048016702,0.3006263048016702,-0.44034782608695644,-0.6101749999999999,-0.07561314999999999,-2393915.0,3864335.0,12.273048
4,0.4572,0.2629,0.2222,0.266,0.1732571,7.9758166e-07,6.45353e-06,0.45840000000000003,0.3803,0.38230000000000003,0.28900000000000003,0.0781,0.3093,0.41350000000000003,0.44520000000000004,-0.17939225667129416,-0.005861221402911687,-0.47985347985347987,0.2698236356061658,0.6433009282947153,0.2698236356061658,-0.26438053097345127,0.8353383458646616,0.8451882845188284,0.7559508239602407,1.478176527643065,0.08109052778748688,-0.0892197736748064,0.0892197736748064,-0.10354909445301709,-0.29980000000000007,-0.006646720000000092,-2393615.0,3864715.0,7.394325
4,0.3391,0.1531,0.1131,0.1457,0.084894076,2.939522e-07,4.9255386e-06,0.3628,0.3244,0.2505,0.1842,0.051000000000000004,0.16440000000000002,0.2953,0.3386,-0.2645128722867239,0.02476572958500675,-0.3784277879341864,0.3778951645672491,0.49285182163255165,0.3778951645672491,-0.39892739273927397,0.7762525737817434,0.7387328543435663,0.7353293413173653,2.0626520681265204,0.035590551181102374,-0.15027137042062416,0.15027137042062416,-0.14553514882837237,-0.3610000000000001,-0.04854470999999997,-2393285.0,3864865.0,8.046343
4,0.3501,0.075,0.051500000000000004,0.08020000000000001,0.09552584,3.870666e-07,6.4241585e-06,0.39280000000000004,0.3951,0.2237,0.1328,0.0378,0.126,0.3106,0.3668,-0.47219480092135574,-0.03350515463917532,-0.15341545352743566,0.6471418489767113,0.5660077094458394,0.6471418489767113,-0.6272368115268417,0.64214463840399,0.6866666666666668,0.5936522127849798,2.778571428571429,0.2537313432835821,-0.2202858138724294,0.2202858138724294,-0.31801772234985237,-0.5755000000000001,-0.08371065999999999,-2393105.0,3864915.0,10.866511
1,0.3796,0.0461,0.0417,0.0606,0.10676301,2.2334456e-07,5.6264616e-06,0.4259,0.40840000000000004,0.1962,0.10020000000000001,0.0402,0.09870000000000001,0.30770000000000003,0.3865,-0.52803738317757,-0.1358950328022493,-0.01831501831501833,0.7834155508574114,0.6720756261863113,0.7834155508574114,-0.724670604270786,0.6881188118811882,0.9045553145336226,0.5107033639143731,3.8459979736575476,0.36325966850828734,-0.31851337269885377,0.31851337269885377,-0.4844961240310078,-0.6454499999999999,-0.09163847999999998,-2394815.0,3864355.0,11.68451
