LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,mci,ndci,nbi,ndmi,y,x
5,0.1739,0.1202,0.0931,0.1189,0.19859114,7.2696207e-07,1.2752834e-05,0.1985,0.27290000000000003,0.2209,0.1957,0.09340000000000001,0.153,0.18180000000000002,0.1761,-0.3001765744555621,0.005437055625261378,0.001608579088471896,0.18259095545732743,0.2628148890838451,0.18259095545732743,-0.1878415300546448,1.1366013071895424,0.12005856515373352,0.11904761904761907,-0.11904761904761907,-2395005.0,3871955.0
5,0.13570000000000002,0.10830000000000001,0.08370000000000001,0.10500000000000001,0.095289476,7.481813e-07,5.7938405e-06,0.2436,0.28750000000000003,0.2828,0.232,0.1044,0.1957,0.2223,0.23900000000000002,-0.4584837545126353,0.015471167369901534,0.11004784688995212,0.11229508196721313,0.19948175340099333,0.11229508196721313,-0.12754466140423765,0.6934082779764946,0.2875,0.35149342891278373,-0.35149342891278373,-2395055.0,3871885.0
3,0.4824,0.042300000000000004,0.0304,0.0805,0.06404888,1.2270807e-07,3.3710849e-06,0.4973,0.4753,0.2511,0.1277,0.0533,0.12990000000000002,0.39390000000000003,0.4707,-0.5144752714113389,-0.3110749185667752,0.2735961768219833,0.8387650085763294,0.7715820182999602,0.8387650085763294,-0.713981168946527,3.713625866050808,0.5087108013937283,-0.31533742331288345,0.31533742331288345,-2395865.0,3870475.0
3,0.3652,0.0579,0.041100000000000005,0.0819,0.1036181,3.3088327e-07,6.121361e-06,0.44870000000000004,0.48800000000000004,0.21760000000000002,0.111,0.0307,0.1293,0.3447,0.4133,-0.4530884808013356,-0.17167381974248927,-0.14484679665738165,0.7263058378633892,0.6088937942820523,0.7263058378633892,-0.6336390069335718,2.8244392884764116,0.38141025641025633,-0.2532601235415237,0.2532601235415237,-2395945.0,3870555.0
4,0.14500000000000002,0.0724,0.0533,0.06810000000000001,0.06885925,2.937138e-07,7.369579e-06,0.1754,0.25320000000000004,0.151,0.0852,0.0303,0.09870000000000001,0.13390000000000002,0.1537,-0.378366042902784,0.03060498220640568,-0.2751196172248804,0.33394664213431463,0.24592040011867927,0.33394664213431463,-0.3608634443923041,1.4690982776089159,0.1537112799532437,0.02027027027027019,-0.02027027027027019,-2396075.0,3870605.0
4,0.2222,0.015000000000000001,0.007500000000000001,0.0213,0.018969849,2.310574e-08,1.8238619e-06,0.2286,0.2551,0.0868,0.040400000000000005,0.0056,0.052500000000000005,0.168,0.20520000000000002,-0.6059204440333025,-0.1735537190082644,-0.14503816793893134,0.8735244519392916,0.4303515267327521,0.8735244519392916,-0.8250513347022589,4.232380952380952,0.5555555555555556,-0.43818770226537224,0.43818770226537224,-2396595.0,3870365.0
2,0.265,0.036000000000000004,0.0198,0.0454,0.21457976,1.1193752e-07,1.4101072e-05,0.3079,0.28700000000000003,0.1751,0.0985,0.0424,0.0921,0.262,0.2933,-0.5882086167800454,-0.11547911547911546,0.36334405144694526,0.7607973421926909,0.4701688555347092,0.7607973421926909,-0.7074742268041238,2.8773072747014115,0.4379391100702576,-0.20427175641899567,0.20427175641899567,-2395885.0,3870325.0
5,0.2172,0.11750000000000001,0.1139,0.12150000000000001,0.13848671,4.3859183e-07,1.1747223e-05,0.2308,0.261,0.28550000000000003,0.1893,0.0863,0.1456,0.19840000000000002,0.21730000000000002,-0.402948402948403,-0.01673640167364018,-0.13786213786213786,0.2978786973409023,0.3984268926447867,0.2978786973409023,-0.28255093002657217,1.4917582417582418,0.10680349676928924,0.13586632186194553,-0.13586632186194553,-2395585.0,3870185.0
3,0.36110000000000003,0.08360000000000001,0.0521,0.09230000000000001,0.122224435,3.4647584e-07,6.2348045e-06,0.3658,0.3687,0.3059,0.182,0.0511,0.15940000000000001,0.2948,0.3362,-0.5364138623807132,-0.049459920409323475,-0.009689922480620164,0.6240161906903531,0.5565066748191175,0.6240161906903531,-0.5928539920599912,2.2653701380175657,0.31193415637860084,-0.08275862068965521,0.08275862068965521,-2397405.0,3870345.0
6,0.2792,0.20070000000000002,0.14650000000000002,0.18130000000000002,0.044431098,7.54118e-08,2.0242069e-06,0.3145,0.3547,0.31980000000000003,0.26830000000000004,0.1232,0.22390000000000002,0.27690000000000003,0.29610000000000003,-0.2763919377369786,0.050785340314136125,-0.08639228772710424,0.16357574494686392,0.3591521323078034,0.16357574494686392,-0.2125950054288816,1.246985261277356,0.05463966085727743,0.06777963272120205,-0.06777963272120205,-2397575.0,3870415.0
5,0.3952,0.3541,0.3528,0.3645,0.10836255,1.0694861e-07,3.3158558e-06,0.41490000000000005,0.3519,0.38070000000000004,0.3144,0.1231,0.3395,0.3945,0.41200000000000003,-0.02173913043478267,-0.014472585583078158,-0.4826644252994327,0.05485119444815156,0.7254520485236894,0.05485119444815156,-0.040410688429643286,1.164064801178203,-0.021049596309111882,-0.018687975254543056,0.018687975254543056,-2397625.0,3870395.0
3,0.4186,0.0659,0.046200000000000005,0.0849,0.1284004,5.8377384e-07,7.192627e-06,0.4318,0.394,0.2869,0.1558,0.039900000000000005,0.1456,0.33840000000000003,0.3996,-0.5433028509951586,-0.12599469496021223,-0.07317073170731707,0.7279669762641898,0.6682112436115843,0.7279669762641898,-0.6627606752730884,2.875,0.3768321513002364,-0.18667611622962443,0.18667611622962443,-2398385.0,3871645.0
2,0.34290000000000004,0.057300000000000004,0.0351,0.06760000000000001,0.06992734,2.0942092e-07,5.180042e-06,0.3471,0.3633,0.20470000000000002,0.11470000000000001,0.0244,0.1182,0.2675,0.31870000000000004,-0.5034887991186191,-0.0824659727782226,-0.17983193277310922,0.7136431784107946,0.561979697214514,0.7136431784107946,-0.6706455542021925,2.901015228426396,0.347008547008547,-0.25237399561723883,0.25237399561723883,-2398375.0,3871585.0
1,0.35200000000000004,0.012700000000000001,0.008400000000000001,0.0221,0.057739496,1.10650056e-07,3.9331508e-06,0.4002,0.3522,0.152,0.0656,0.0119,0.0654,0.27590000000000003,0.3649,-0.7461229178632969,-0.2701149425287356,0.17241379310344823,0.9303537153825062,0.6352915323762087,0.9303537153825062,-0.8818497727880246,5.382262996941897,0.674775928297055,-0.3968253968253969,0.3968253968253969,-2398325.0,3871465.0
1,0.3534,0.0313,0.0322,0.0505,0.10851734,9.154081e-08,6.592582e-06,0.397,0.4055,0.14450000000000002,0.0609,0.0332,0.0843,0.2783,0.3638,-0.4820512820512821,-0.23471882640586797,0.015290519877675855,0.8372757993241488,0.6556897745633607,0.8372757993241488,-0.7499381034909631,4.192170818505338,0.458477508650519,-0.41956216107652133,0.41956216107652133,-2399855.0,3879805.0
1,0.3028,0.028900000000000002,0.0296,0.049100000000000005,0.13191141,1.3771057e-07,9.361189e-06,0.35200000000000004,0.35960000000000003,0.16690000000000002,0.08,0.029,0.0854,0.2586,0.3239,-0.5453703703703704,-0.25897435897435894,-0.01023890784982935,0.8257461561652096,0.580529421144953,0.8257461561652096,-0.7209434498437057,3.5456674473067915,0.4943132108486439,-0.28933361720246964,0.28933361720246964,-2399945.0,3879645.0
1,0.37020000000000003,0.0333,0.033100000000000004,0.0582,0.1348753,1.695156e-07,9.136954e-06,0.3841,0.39230000000000004,0.167,0.07540000000000001,0.039400000000000004,0.0942,0.2852,0.3544,-0.48312611012433393,-0.2721311475409836,0.08689655172413792,0.8349442379182156,0.6750141857386042,0.8349442379182156,-0.7282913165266107,3.9299363057324843,0.4776470588235294,-0.3782576321667908,0.3782576321667908,-2400055.0,3879505.0
12,0.3773,0.0456,0.0441,0.0685,0.15358333,1.6739963e-07,8.93635e-06,0.39180000000000004,0.3804,0.1894,0.0978,0.0473,0.1033,0.2958,0.36260000000000003,-0.4687863512989531,-0.20070113935144612,0.03501094091903721,0.7843461811302908,0.6799606105366816,0.7843461811302908,-0.6926873037236428,3.6524685382381414,0.3875083948959033,-0.3315687312511029,0.3315687312511029,-2399785.0,3879985.0
1,0.3446,0.0375,0.0388,0.0572,0.11893219,3.9564668e-07,7.829042e-06,0.34990000000000004,0.3786,0.1502,0.0722,0.038,0.0878,0.2602,0.3286,-0.4484088717454195,-0.20802534318901797,-0.010416666666666694,0.8037163046322954,0.6444548725168153,0.8037163046322954,-0.7152812344449974,3.924829157175399,0.40143655227454117,-0.3928860145513339,0.3928860145513339,-2399685.0,3879995.0
12,0.3244,0.0454,0.0425,0.06430000000000001,0.12338068,1.8391609e-07,9.119842e-06,0.3125,0.3473,0.18510000000000001,0.1057,0.0444,0.0995,0.24100000000000002,0.29350000000000004,-0.4843624699278268,-0.17228805834092983,0.021864211737629445,0.754461871281774,0.5990375963381716,0.754461871281774,-0.6691535888860303,3.2603015075376884,0.3733609385783299,-0.27340529931305196,0.27340529931305196,-2399855.0,3880005.0
1,0.29150000000000004,0.0383,0.0403,0.058100000000000006,0.12769806,2.9492975e-07,1.0759423e-05,0.28450000000000003,0.328,0.1212,0.0592,0.041100000000000005,0.08070000000000001,0.21280000000000002,0.26380000000000003,-0.35192414947016165,-0.20539419087136931,0.009828009828009854,0.7677380230442693,0.5663836594069153,0.7677380230442693,-0.6676201372997712,3.6121437422552667,0.3563025210084034,-0.4126484128907197,0.4126484128907197,-2399395.0,3880955.0
3,0.336,0.0611,0.0472,0.0772,0.17174113,4.617691e-07,1.0455704e-05,0.3599,0.35750000000000004,0.21100000000000002,0.1221,0.0459,0.12440000000000001,0.29410000000000003,0.3422,-0.46426092990978496,-0.11641359363702099,-0.013963480128893615,0.6922689498866785,0.5775619160611003,0.6922689498866785,-0.6263310745401743,2.7009646302250805,0.3412398921832885,-0.22851919561243142,0.22851919561243142,-2399475.0,3880905.0
2,0.4045,0.042100000000000005,0.0383,0.0669,0.16725157,1.5527904e-07,8.270071e-06,0.4544,0.4308,0.2053,0.10210000000000001,0.0328,0.1155,0.34890000000000004,0.42900000000000005,-0.5084496693607642,-0.22752293577981644,-0.07735583684950771,0.8114643976712941,0.7074862211191006,0.8114643976712941,-0.7161646160373356,3.502164502164502,0.465736040609137,-0.32666448015742866,0.32666448015742866,-2399485.0,3880765.0
3,0.3255,0.0795,0.058100000000000006,0.09240000000000001,0.12619019,3.2322407e-07,7.64725e-06,0.3239,0.3264,0.2631,0.1759,0.0599,0.1514,0.2635,0.304,-0.48016877637130795,-0.07504363001745205,0.01525423728813556,0.6074074074074074,0.5372233400402414,0.6074074074074074,-0.5577889447236181,2.1499339498018495,0.3113902122130793,-0.10601427115188584,0.10601427115188584,-2399435.0,3881235.0
1,0.47240000000000004,0.0302,0.0322,0.057800000000000004,0.07579771,1.0247826e-07,4.3897235e-06,0.49100000000000005,0.432,0.1836,0.082,0.0347,0.09000000000000001,0.3563,0.4606,-0.5211267605633804,-0.31363636363636366,0.037369207772795246,0.879824910465579,0.8149564478436371,0.879824910465579,-0.7819690682761222,5.248888888888889,0.49750415973377704,-0.44024390243902445,0.44024390243902445,-2399525.0,3881365.0
1,0.4788,0.025,0.0263,0.0495,0.10874831,1.09916925e-07,5.6592958e-06,0.4904,0.4171,0.1626,0.0703,0.0317,0.0888,0.34540000000000004,0.4524,-0.5332390381895332,-0.32885906040268453,0.09310344827586205,0.9007542675664946,0.8186930250427858,0.9007542675664946,-0.8126064735945486,5.391891891891892,0.5606326889279437,-0.49298409728718434,0.49298409728718434,-2399415.0,3881675.0
1,0.4464,0.028800000000000003,0.0313,0.057800000000000004,0.091845274,5.970895e-08,5.039943e-06,0.4872,0.48760000000000003,0.17950000000000002,0.0742,0.030100000000000002,0.1047,0.36250000000000004,0.45230000000000004,-0.5128529287821324,-0.3348729792147806,-0.019543973941368073,0.8787878787878788,0.7852937989815452,0.8787878787878788,-0.7707259024196748,4.263610315186247,0.5685393258426965,-0.42642594663684297,0.42642594663684297,-2397045.0,3883775.0
1,0.4698,0.0317,0.0334,0.0567,0.10222318,1.1196136e-07,5.7253637e-06,0.47190000000000004,0.46140000000000003,0.1814,0.08070000000000001,0.028900000000000002,0.0925,0.3435,0.4405,-0.5237295254094918,-0.2828054298642534,-0.07223113964686993,0.87357926221336,0.8107839659453707,0.87357926221336,-0.7846153846153847,5.078918918918919,0.48953301127214166,-0.44287469287469283,0.44287469287469283,-2396755.0,3883765.0
4,0.3909,0.0257,0.0291,0.0512,0.08924917,2.1598339e-07,7.1075997e-06,0.3118,0.3025,0.0787,0.036000000000000004,0.038700000000000005,0.0806,0.24200000000000002,0.29460000000000003,-0.21170130869899922,-0.3315994798439532,0.14159292035398235,0.8766202592414787,0.7171496401251084,0.8766202592414787,-0.7683781949785116,4.849875930521092,0.5164628410159925,-0.6648211243611585,0.6648211243611585,-2396885.0,3883585.0
5,0.36000000000000004,0.1996,0.1453,0.1837,0.15059407,2.386272e-07,6.557396e-06,0.3668,0.36560000000000004,0.33380000000000004,0.2393,0.09050000000000001,0.25620000000000004,0.31930000000000003,0.34440000000000004,-0.290048309178744,0.041481867988520736,-0.23240033927056827,0.2866333095067906,0.47716047280035434,0.2866333095067906,-0.32425970204156707,1.405152224824356,0.12417727073277761,-0.03776304410492937,0.03776304410492937,-2397625.0,3883155.0
3,0.4248,0.055900000000000005,0.0494,0.0859,0.17201503,4.496157e-07,7.7585955e-06,0.4551,0.3854,0.26730000000000004,0.1398,0.0766,0.1346,0.35550000000000004,0.4258,-0.513590033975085,-0.21156558533145273,0.21587301587301588,0.7674225088412732,0.7239692019860402,0.7674225088412732,-0.6635989817897003,3.156017830609213,0.4131233595800525,-0.22756827048114428,0.22756827048114428,-2398325.0,3882865.0
5,0.2767,0.1353,0.1114,0.1345,0.10483862,2.5970934e-07,6.233221e-06,0.3032,0.3406,0.27080000000000004,0.21860000000000002,0.0565,0.1859,0.2614,0.2857,-0.3362941031334814,0.0029651593773165124,-0.3269803454437165,0.3432038834951456,0.4440941739824421,0.3432038834951456,-0.3458171206225681,1.4884346422807961,0.15753424657534246,-0.010776255707762484,0.010776255707762484,-2398935.0,3882235.0
5,0.4529,0.2973,0.28400000000000003,0.31420000000000003,0.17154858,4.1372178e-07,6.7729748e-06,0.48410000000000003,0.39580000000000004,0.373,0.2768,0.0927,0.3264,0.4247,0.46530000000000005,-0.08556461001164138,-0.027636958299264144,-0.5078311653835944,0.2074113569714743,0.7544501671636399,0.2074113569714743,-0.18081084604354056,1.3875612745098038,0.04665704665704668,-0.09674294708802521,0.09674294708802521,-2396615.0,3883745.0
4,0.377,0.025,0.029,0.055,0.070579976,1.142323e-07,4.846218e-06,0.39640000000000003,0.323,0.09390000000000001,0.035500000000000004,0.028300000000000002,0.09680000000000001,0.30910000000000004,0.3718,-0.26124916051040975,-0.375,-0.01221640488656194,0.8756218905472636,0.7006491027109585,0.8756218905472636,-0.7453703703703703,3.8946280991735533,0.5894909688013136,-0.6011892121469528,0.6011892121469528,-2394865.0,3882945.0
4,0.3824,0.020200000000000003,0.0247,0.0487,0.059517615,5.6916473e-08,3.9760826e-06,0.40180000000000005,0.3977,0.0863,0.030000000000000002,0.024800000000000003,0.08940000000000001,0.3095,0.3763,-0.2785185185185185,-0.4136429608127721,0.002020202020202078,0.899652260307998,0.7098266772860015,0.899652260307998,-0.7740663419160286,4.2774049217002235,0.6313868613138687,-0.6317473863878814,0.6317473863878814,-2395215.0,3882855.0
2,0.3653,0.0582,0.0517,0.0794,0.1949759,5.6805607e-07,9.476955e-06,0.393,0.38680000000000003,0.1983,0.11810000000000001,0.0478,0.12140000000000001,0.30560000000000004,0.37070000000000003,-0.428159884767735,-0.15406976744186043,-0.03919597989949749,0.7251475796930343,0.6444695684944413,0.7251475796930343,-0.6429053294355747,3.0090609555189456,0.3518930957683742,-0.29630943931866577,0.29630943931866577,-2394705.0,3883115.0
2,0.39690000000000003,0.0413,0.038,0.06720000000000001,0.15411851,2.7769505e-07,8.534363e-06,0.3841,0.3513,0.17350000000000002,0.0897,0.041800000000000004,0.1033,0.2952,0.3623,-0.4416285832987121,-0.23870967741935487,0.04761904761904767,0.8115015974440895,0.6993822166654409,0.8115015974440895,-0.7104072398190044,3.8422071636011617,0.4287690179806362,-0.39165497896213186,0.39165497896213186,-2394755.0,3883135.0
2,0.366,0.07150000000000001,0.0543,0.0825,0.28135663,1.2558907e-06,1.5628386e-05,0.3876,0.3874,0.22130000000000002,0.13,0.0492,0.1318,0.30670000000000003,0.36210000000000003,-0.45687952600395004,-0.0714285714285714,-0.04927536231884058,0.6731428571428572,0.6078184110970997,0.6731428571428572,-0.6321070234113711,2.7769347496206374,0.29660600098376777,-0.24638174697769447,0.24638174697769447,-2394825.0,3883105.0
2,0.233,0.0635,0.0432,0.065,0.18531692,9.066284e-07,1.5410655e-05,0.26180000000000003,0.3148,0.1791,0.10940000000000001,0.044700000000000004,0.1096,0.2092,0.2467,-0.4674313805817288,-0.011673151750972773,0.017064846416382267,0.5716694772344014,0.40232558139534885,0.5716694772344014,-0.5637583892617449,2.1259124087591244,0.2663200462160601,-0.1307934967240961,0.1307934967240961,-2394665.0,3883035.0
3,0.3667,0.0517,0.047900000000000005,0.0751,0.191516,5.668223e-07,1.02574795e-05,0.3941,0.4179,0.21430000000000002,0.12150000000000001,0.0451,0.12250000000000001,0.3063,0.368,-0.4809951624049759,-0.18454258675078863,-0.030107526881720473,0.7528680688336519,0.6565096952908588,0.7528680688336519,-0.6600271616115889,2.993469387755102,0.40642939150401836,-0.2623063683304647,0.2623063683304647,-2394495.0,3883035.0
2,0.4138,0.0379,0.034300000000000004,0.0634,0.10448254,1.7417968e-07,6.768799e-06,0.39690000000000003,0.41290000000000004,0.18030000000000002,0.0903,0.033100000000000004,0.10020000000000001,0.2963,0.3657,-0.47968814115716046,-0.2517275419545903,-0.017804154302670613,0.8321895063094975,0.7201127208352902,0.8321895063094975,-0.7342833193629505,4.129740518962075,0.45112237509051417,-0.3930314761824608,0.3930314761824608,-2394315.0,3882875.0
2,0.4446,0.0431,0.038200000000000005,0.0726,0.14202888,8.841753e-08,6.9252324e-06,0.4632,0.4484,0.22260000000000002,0.1178,0.0376,0.1278,0.3562,0.43270000000000003,-0.508130081300813,-0.2549697493517718,-0.007915567282321942,0.8232519991798236,0.7541469612479706,0.8232519991798236,-0.7192575406032483,3.47887323943662,0.49561146869514333,-0.3327338129496402,0.3327338129496402,-2394205.0,3882905.0
4,0.41090000000000004,0.029300000000000003,0.0329,0.0594,0.10668292,2.540648e-07,7.2592243e-06,0.4218,0.2686,0.10790000000000001,0.0436,0.0446,0.0959,0.3279,0.4005,-0.2898983861326958,-0.33934611048478014,0.1509677419354839,0.8668786915038619,0.7447665957684988,0.8668786915038619,-0.7473952796087604,4.2846715328467155,0.5319488817891374,-0.5840400925212028,0.5840400925212028,-2394475.0,3882745.0
4,0.2523,0.0322,0.0329,0.0505,0.10110632,4.336476e-07,1.1346783e-05,0.19440000000000002,0.2192,0.0709,0.035,0.038200000000000005,0.07200000000000001,0.161,0.1801,-0.16803953871499178,-0.22128174123337369,0.07454289732770754,0.7736379613356766,0.4993117831074036,0.7736379613356766,-0.6664464993394981,3.5041666666666664,0.38195777351247606,-0.5612623762376237,0.5612623762376237,-2394535.0,3882805.0
1,0.3231,0.0297,0.028300000000000002,0.0487,0.085430205,1.8908977e-07,6.1103797e-06,0.35500000000000004,0.3285,0.1308,0.0592,0.046200000000000005,0.0811,0.25270000000000004,0.3249,-0.45738161559888585,-0.2423469387755102,0.24026845637583893,0.8316326530612245,0.6035840347542764,0.8316326530612245,-0.738031199569661,3.983970406905055,0.463898916967509,-0.4236615994712492,0.4236615994712492,-2394625.0,3882645.0
6,0.22360000000000002,0.1017,0.07690000000000001,0.1023,0.15200001,9.643912e-07,1.2597167e-05,0.2495,0.32330000000000003,0.1618,0.11330000000000001,0.0422,0.15130000000000002,0.2048,0.2346,-0.22529344945096552,-0.0029411764705882513,-0.2913518052057095,0.37473101752228716,0.36378823435821966,0.37473101752228716,-0.37220006136851796,1.4778585591539986,0.1960474308300396,-0.16035288012454596,0.16035288012454596,-2394785.0,3882495.0
1,0.377,0.0253,0.0274,0.050300000000000004,0.12935802,7.1901084e-08,6.6386124e-06,0.403,0.4274,0.1558,0.06770000000000001,0.029900000000000003,0.08940000000000001,0.2993,0.3791,-0.5118874332848131,-0.33068783068783075,0.043630017452007015,0.8742232165050957,0.6931156956094613,0.8742232165050957,-0.7645682190498478,4.217002237136465,0.5588491717523976,-0.4151651651651652,0.4151651651651652,-2394715.0,3882535.0
1,0.36150000000000004,0.0424,0.0408,0.0688,0.097464144,2.4097264e-07,6.9580456e-06,0.3689,0.36150000000000004,0.14300000000000002,0.0689,0.0395,0.1096,0.2841,0.34540000000000004,-0.3503305004721436,-0.23741007194244607,-0.01618929016189293,0.7900470413468681,0.6575692800977174,0.7900470413468681,-0.6802231001626774,3.298357664233577,0.44210526315789483,-0.43310208126858274,0.43310208126858274,-2394815.0,3882415.0
3,0.4138,0.0901,0.0801,0.1051,0.1220758,4.078269e-07,6.3679163e-06,0.4141,0.4113,0.22870000000000001,0.14700000000000002,0.059000000000000004,0.1553,0.3206,0.3851,-0.37028160575194735,-0.07684426229508197,-0.15168943206326385,0.642389362968843,0.6976692645809478,0.642389362968843,-0.5949123145114665,2.6645202833226014,0.26568867155664216,-0.28809338521400774,0.28809338521400774,-2394635.0,3882275.0
1,0.38170000000000004,0.0461,0.0429,0.0684,0.109408624,2.5354623e-07,8.043856e-06,0.4077,0.3992,0.1607,0.0809,0.0398,0.1081,0.3055,0.3803,-0.40288083806198166,-0.1947598253275109,-0.03748488512696492,0.7844787283777465,0.6794732707343533,0.7844787283777465,-0.6960675405465452,3.5309898242368183,0.40207522697795073,-0.407448377581121,0.407448377581121,-2394685.0,3882235.0
6,0.3608,0.046,0.042,0.06720000000000001,0.0888802,2.8226376e-07,5.780337e-06,0.3658,0.3271,0.14300000000000002,0.0742,0.040400000000000005,0.0994,0.271,0.3427,-0.36060894386298764,-0.18727915194346298,-0.019417475728155307,0.7738446411012784,0.6476017551823271,0.7738446411012784,-0.6859813084112149,3.629778672032193,0.3672627235213205,-0.4323144104803493,0.4323144104803493,-2394775.0,3882465.0
6,0.3159,0.0847,0.0674,0.0942,0.1023483,4.0015578e-07,6.5969243e-06,0.3436,0.2938,0.2388,0.1789,0.065,0.18510000000000001,0.2858,0.3246,-0.43423423423423424,-0.05310229178311911,-0.01812688821752265,0.5771342985521718,0.5346958895798575,0.5771342985521718,-0.5405998536942209,1.706645056726094,0.37212750185322463,-0.13899405083829097,0.13899405083829097,-2394675.0,3881925.0
6,0.31570000000000004,0.21580000000000002,0.1607,0.2039,0.1338988,4.4751465e-07,8.361038e-06,0.24530000000000002,0.2995,0.1951,0.14830000000000002,0.06810000000000001,0.2088,0.2212,0.2391,0.022055137844611532,0.02835358589468673,-0.40472027972027974,0.18795860771401693,0.4080768546521972,0.18795860771401693,-0.21516551193225564,1.5119731800766285,-0.016486104569006135,-0.23610023492560694,0.23610023492560694,-2394685.0,3881905.0
3,0.3624,0.0824,0.0614,0.10020000000000001,0.08456675,2.4644135e-07,4.7655226e-06,0.3603,0.2336,0.2619,0.1635,0.0695,0.1444,0.2964,0.338,-0.44656172328086163,-0.09748083242059151,0.06187929717341484,0.6294964028776979,0.5898445892716464,0.6294964028776979,-0.5667963683527886,2.509695290858726,0.27336860670194,-0.16098029793368568,0.16098029793368568,-2394505.0,3881975.0
1,0.35860000000000003,0.0606,0.0489,0.07730000000000001,0.11854032,2.4894476e-07,7.145521e-06,0.3209,0.3402,0.19790000000000002,0.131,0.054700000000000006,0.1511,0.2619,0.30210000000000004,-0.43822674418604657,-0.12110224800580133,0.055984555984556046,0.71087786259542,0.6166955623593641,0.71087786259542,-0.6453314980500113,2.373262739907346,0.4274917335852622,-0.28876909254267746,0.28876909254267746,-2393905.0,3882345.0
1,0.3332,0.0796,0.0659,0.096,0.11983638,1.8824339e-07,7.4813656e-06,0.3598,0.2642,0.1689,0.1012,0.0589,0.135,0.2863,0.3387,-0.2751981879954699,-0.09339407744874714,-0.056089743589743585,0.6143410852713178,0.5722532376286507,0.6143410852713178,-0.5526561043802423,2.4681481481481478,0.2581547064305685,-0.3272256522605059,0.3272256522605059,-2393825.0,3882395.0
1,0.442,0.033100000000000004,0.0347,0.0663,0.09916648,7.320642e-08,5.8543983e-06,0.4852,0.41400000000000003,0.1797,0.0781,0.0344,0.1086,0.37070000000000003,0.45640000000000003,-0.4609756097560976,-0.3340040241448691,-0.004341534008683093,0.8606609134918963,0.776542181330822,0.8606609134918963,-0.7391304347826088,4.069981583793738,0.5328158080451658,-0.42190767251085726,0.42190767251085726,-2392255.0,3882695.0
1,0.4792,0.0354,0.0367,0.06330000000000001,0.111305684,1.4740824e-07,5.6527565e-06,0.46840000000000004,0.4063,0.1769,0.07880000000000001,0.0454,0.10160000000000001,0.3528,0.44060000000000005,-0.4729392173189008,-0.28267477203647423,0.10596833130328866,0.8624174115818111,0.8208423059272072,0.8624174115818111,-0.7666359447004608,4.716535433070866,0.4832116788321168,-0.46075293400396283,0.46075293400396283,-2392045.0,3882785.0
1,0.3181,0.0425,0.0393,0.06280000000000001,0.10089827,4.6650766e-07,6.2830336e-06,0.29460000000000003,0.3256,0.1295,0.0632,0.051000000000000004,0.09480000000000001,0.2268,0.2823,-0.3468538741549661,-0.1927825261158595,0.12956810631229237,0.7642817526344982,0.5888449955020144,0.7642817526344982,-0.6702546600157521,3.3554852320675104,0.38091769847050255,-0.42135835567470953,0.42135835567470953,-2391955.0,3882865.0
1,0.37470000000000003,0.0597,0.0506,0.07740000000000001,0.12596025,2.7188062e-07,8.239649e-06,0.3836,0.38130000000000003,0.2079,0.1252,0.061500000000000006,0.128,0.2997,0.3614,-0.4574132492113565,-0.12910284463894972,0.09723461195361291,0.7251381215469614,0.6480345795773608,0.7251381215469614,-0.6575978765759787,2.9273437500000004,0.3638785295684603,-0.28630278063851705,0.28630278063851705,-2392035.0,3882715.0
6,0.431,0.1169,0.0888,0.132,0.14099717,5.8410166e-07,7.0366173e-06,0.3768,0.3623,0.2102,0.1312,0.0613,0.19970000000000002,0.3181,0.36460000000000004,-0.22852133255406193,-0.06066693451185216,-0.1832111925383078,0.5732797955831356,0.6550736497545007,0.5732797955831356,-0.5310834813499112,2.158237356034051,0.26152874289324074,-0.34435433562071116,0.34435433562071116,-2391905.0,3882815.0
3,0.39530000000000004,0.0604,0.051000000000000004,0.08370000000000001,0.10107424,2.1719038e-07,5.670568e-06,0.4037,0.35960000000000003,0.2029,0.1179,0.059800000000000006,0.1321,0.3173,0.3788,-0.41591067690160494,-0.1616932685634976,0.07942238267148016,0.7349133201667764,0.6747018615474113,0.7349133201667764,-0.6505219206680585,2.992429977289932,0.3724675324675324,-0.32163156135071885,0.32163156135071885,-2391955.0,3882825.0
1,0.32480000000000003,0.116,0.0976,0.1331,0.1168272,5.519837e-07,6.630702e-06,0.31980000000000003,0.21860000000000002,0.1961,0.1233,0.0591,0.15610000000000002,0.2576,0.2973,-0.1913730255164034,-0.06864712966680045,-0.24569240587109129,0.4736842105263159,0.5400372439478585,0.4736842105263159,-0.4186503603406858,2.0807174887892375,0.147372289599412,-0.24707237473603386,0.24707237473603386,-2391745.0,3883455.0
1,0.2215,0.0668,0.055200000000000006,0.07200000000000001,0.06802517,3.7716924e-07,6.013857e-06,0.22940000000000002,0.2237,0.1572,0.1111,0.068,0.1312,0.1826,0.2129,-0.3717277486910994,-0.03746397694524503,0.10389610389610389,0.5365938258758238,0.4030042208060912,0.5365938258758238,-0.5093696763202726,1.6882621951219512,0.3252525252525253,-0.16979139160285184,0.16979139160285184,-2391465.0,3883975.0
